cnid	path	type	creator	data_len	data_ab	rsrc_len	rsrc_ab	created	modified	data_lba	data_extents	rsrc_extents
1268	Clic!/magdemo/OBJECTS/PANASIGN.DAT	TEXT	LMAN	321	41213	0	-1	1997-02-11 17:42:41	1995-12-14 14:55:48	206208.0000	41213+1	
1285	Clic!/magdemo/OBJECTS/PANTHER.DAT	TEXT	LMAN	6307	41230	0	-1	1997-02-11 17:42:41	1996-07-12 13:16:40	206293.0000	41230+1	
1252	Clic!/magdemo/OBJECTS/PB-BLOCK.DAT	TEXT	LMAN	363	41197	0	-1	1997-02-11 17:42:41	1996-01-03 12:12:26	206128.0000	41197+1	
1358	Clic!/magdemo/OBJECTS/PB-CUBE.DAT	TEXT	LMAN	390	41307	0	-1	1997-02-11 17:42:41	1996-01-03 12:15:34	206678.0000	41307+1	
1240	Clic!/magdemo/OBJECTS/PITMAN1.DAT	TEXT	LMAN	198	41185	0	-1	1997-02-11 17:42:41	1995-12-15 11:08:36	206068.0000	41185+1	
1375	Clic!/magdemo/OBJECTS/PITTOPB.DAT	TEXT	LMAN	612	41326	0	-1	1997-02-11 17:42:41	1996-01-09 15:33:40	206773.0000	41326+1	
1265	Clic!/magdemo/OBJECTS/PITTOPBS.DAT	TEXT	LMAN	511	41210	0	-1	1997-02-11 17:42:41	1996-01-12 12:19:18	206193.0000	41210+1	
1238	Clic!/magdemo/OBJECTS/PITTOPF.DAT	TEXT	LMAN	603	41183	0	-1	1997-02-11 17:42:41	1996-01-09 15:17:00	206058.0000	41183+1	
1413	Clic!/magdemo/OBJECTS/PITTOPFS.DAT	TEXT	LMAN	513	41365	0	-1	1997-02-11 17:42:41	1996-01-12 12:19:36	206968.0000	41365+1	
1395	Clic!/magdemo/OBJECTS/POSTER.DAT	TEXT	LMAN	195	41346	0	-1	1997-02-11 17:42:41	1995-10-18 17:02:14	206873.0000	41346+1	
1280	Clic!/magdemo/OBJECTS/RDBOTT2.DAT	TEXT	LMAN	1506	41225	0	-1	1997-02-11 17:42:41	1995-10-23 16:51:36	206268.0000	41225+1	
1346	Clic!/magdemo/OBJECTS/RDBOTT3.DAT	TEXT	LMAN	1383	41295	0	-1	1997-02-11 17:42:41	1995-10-23 16:51:48	206618.0000	41295+1	
1301	Clic!/magdemo/OBJECTS/REARW.DAT	TEXT	LMAN	683	41248	0	-1	1997-02-11 17:42:41	1994-08-26 16:16:22	206383.0000	41248+1	
1299	Clic!/magdemo/OBJECTS/RLINE.DAT	TEXT	LMAN	655	41246	0	-1	1997-02-11 17:42:41	1996-10-25 15:33:32	206373.0000	41246+1	
1393	Clic!/magdemo/OBJECTS/ROTS.DAT	TEXT	LMAN	4990	41344	0	-1	1997-02-11 17:42:42	1996-05-20 20:16:36	206863.0000	41344+1	
1401	Clic!/magdemo/OBJECTS/SAUBER.DAT	TEXT	LMAN	9240	41352	0	-1	1997-02-11 17:42:42	1996-09-20 11:33:02	206903.0000	41352+1	
1378	Clic!/magdemo/OBJECTS/SHADOWS.DAT	TEXT	LMAN	969	41329	0	-1	1997-02-11 17:42:42	1996-03-13 13:15:18	206788.0000	41329+1	
1367	Clic!/magdemo/OBJECTS/SHELF.DAT	TEXT	LMAN	991	41316	0	-1	1997-02-11 17:42:42	1995-10-18 17:02:34	206723.0000	41316+1	
1248	Clic!/magdemo/OBJECTS/SMALLCAR.DAT	TEXT	LMAN	5807	41193	0	-1	1997-02-11 17:42:42	1996-04-10 10:40:08	206108.0000	41193+1	
1383	Clic!/magdemo/OBJECTS/SMALLTYR.DAT	TEXT	LMAN	461	41334	0	-1	1997-02-11 17:42:42	1996-04-10 10:23:00	206813.0000	41334+1	
1227	Clic!/magdemo/OBJECTS/SMOKE.DAT	TEXT	LMAN	1506	41172	0	-1	1997-02-11 17:42:42	1995-12-01 17:08:16	206003.0000	41172+1	
1255	Clic!/magdemo/OBJECTS/SPEAKERS.DAT	TEXT	LMAN	202	41200	0	-1	1997-02-11 17:42:42	1996-05-09 17:32:22	206143.0000	41200+1	
1212	Clic!/magdemo/OBJECTS/STADEND.DAT	TEXT	LMAN	613	41157	0	-1	1997-02-11 17:42:42	1996-05-13 18:01:56	205928.0000	41157+1	
1282	Clic!/magdemo/OBJECTS/STADIUM.DAT	TEXT	LMAN	804	41227	0	-1	1997-02-11 17:42:42	1995-01-10 16:31:36	206278.0000	41227+1	
1213	Clic!/magdemo/OBJECTS/STADMID.DAT	TEXT	LMAN	462	41158	0	-1	1997-02-11 17:42:42	1996-05-13 18:02:12	205933.0000	41158+1	
1382	Clic!/magdemo/OBJECTS/STADSTRT.DAT	TEXT	LMAN	621	41333	0	-1	1997-02-11 17:42:42	1996-05-13 18:01:38	206808.0000	41333+1	
1345	Clic!/magdemo/OBJECTS/STARTLI.BAK	TEXT	LMAN	2490	41294	0	-1	1997-02-11 17:42:42	1996-01-03 14:38:32	206613.0000	41294+1	
1209	Clic!/magdemo/OBJECTS/STARTLI.DAT	TEXT	LMAN	2889	41154	0	-1	1997-02-11 17:42:42	1996-02-22 14:55:18	205913.0000	41154+1	
1246	Clic!/magdemo/OBJECTS/STARTLI.OLD	TEXT	LMAN	2889	41191	0	-1	1997-02-11 17:42:42	1996-02-22 14:55:18	206098.0000	41191+1	
1355	Clic!/magdemo/OBJECTS/STATE.BAK	TEXT	LMAN	360	41304	0	-1	1997-02-11 17:42:42	1997-01-29 11:22:36	206663.0000	41304+1	
1294	Clic!/magdemo/OBJECTS/STATE.RST	TEXT	LMAN	460	41240	0	-1	1997-02-11 17:42:42	1997-01-29 11:24:02	206343.0000	41240+1	
1392	Clic!/magdemo/OBJECTS/STRAIGHT.DAT	TEXT	LMAN	2032	41343	0	-1	1997-02-11 17:42:42	1994-10-03 17:22:58	206858.0000	41343+1	
1307	Clic!/magdemo/OBJECTS/TABLETOP.DAT	TEXT	LMAN	1420	41254	0	-1	1997-02-11 17:42:42	1995-10-18 17:50:14	206413.0000	41254+1	
1320	Clic!/magdemo/OBJECTS/TAGBOX.DAT	TEXT	LMAN	782	41267	0	-1	1997-02-11 17:42:42	1996-05-13 20:42:04	206478.0000	41267+1	
1277	Clic!/magdemo/OBJECTS/TEMP	TEXT	LMAN	1939	41222	0	-1	1997-02-11 17:42:43	1997-01-29 11:21:38	206253.0000	41222+1	
1276	Clic!/magdemo/OBJECTS/TENTRW.DAT	TEXT	LMAN	481	41221	0	-1	1997-02-11 17:42:43	1996-02-02 15:24:22	206248.0000	41221+1	
1368	Clic!/magdemo/OBJECTS/TEQUE.DAT	TEXT	LMAN	6799	41317	0	-1	1997-02-11 17:42:43	1996-08-08 10:59:46	206728.0000	41317+1	
1412	Clic!/magdemo/OBJECTS/TEXTURES.DAT	TEXT	LMAN	14867	41363	0	-1	1997-02-11 17:42:43	1995-10-19 16:15:42	206958.0000	41363+2	
1278	Clic!/magdemo/OBJECTS/TFFIN2.DAT	TEXT	LMAN	672	41223	0	-1	1997-02-11 17:42:43	1995-11-29 18:47:12	206258.0000	41223+1	
1229	Clic!/magdemo/OBJECTS/TOOLBOX.DAT	TEXT	LMAN	682	41174	0	-1	1997-02-11 17:42:43	1995-10-18 17:50:06	206013.0000	41174+1	
1311	Clic!/magdemo/OBJECTS/TOOLBOX2.DAT	TEXT	LMAN	656	41258	0	-1	1997-02-11 17:42:43	1995-10-18 17:03:22	206433.0000	41258+1	
1360	Clic!/magdemo/OBJECTS/TREE1.DAT	TEXT	LMAN	187	41309	0	-1	1997-02-11 17:42:43	1996-01-16 17:19:40	206688.0000	41309+1	
1224	Clic!/magdemo/OBJECTS/TREE2.DAT	TEXT	LMAN	238	41169	0	-1	1997-02-11 17:42:43	1995-01-03 17:53:42	205988.0000	41169+1	
1296	Clic!/magdemo/OBJECTS/TREE3.DAT	TEXT	LMAN	240	41242	0	-1	1997-02-11 17:42:43	1995-01-10 13:13:02	206353.0000	41242+1	
1359	Clic!/magdemo/OBJECTS/TREE4.DAT	TEXT	LMAN	237	41308	0	-1	1997-02-11 17:42:43	1995-02-08 17:01:50	206683.0000	41308+1	
1317	Clic!/magdemo/OBJECTS/TREEL1.DAT	TEXT	LMAN	198	41264	0	-1	1997-02-11 17:42:43	1996-03-22 14:41:24	206463.0000	41264+1	
1254	Clic!/magdemo/OBJECTS/TREEL2.DAT	TEXT	LMAN	199	41199	0	-1	1997-02-11 17:42:43	1996-03-22 14:41:40	206138.0000	41199+1	
1390	Clic!/magdemo/OBJECTS/TREEL3.DAT	TEXT	LMAN	199	41341	0	-1	1997-02-11 17:42:43	1996-03-22 14:42:06	206848.0000	41341+1	
1211	Clic!/magdemo/OBJECTS/TROWHLS.DAT	TEXT	LMAN	1747	41156	0	-1	1997-02-11 17:42:43	1995-10-23 16:51:14	205923.0000	41156+1	
1253	Clic!/magdemo/OBJECTS/TRWHL2.DAT	TEXT	LMAN	1692	41198	0	-1	1997-02-11 17:42:43	1995-10-23 16:51:24	206133.0000	41198+1	
1312	Clic!/magdemo/OBJECTS/TTFIN2.DAT	TEXT	LMAN	726	41259	0	-1	1997-02-11 17:42:43	1995-11-29 16:14:44	206438.0000	41259+1	
1215	Clic!/magdemo/OBJECTS/TYRES.DAT	TEXT	LMAN	4118	41160	0	-1	1997-02-11 17:42:43	1994-08-30 15:15:48	205943.0000	41160+1	
1336	Clic!/magdemo/OBJECTS/TYRES1.DAT	TEXT	LMAN	1319	41283	0	-1	1997-02-11 17:42:43	1995-10-18 17:58:16	206558.0000	41283+1	
1270	Clic!/magdemo/OBJECTS/TYRES2.DAT	TEXT	LMAN	1351	41215	0	-1	1997-02-11 17:42:43	1995-10-18 17:58:24	206218.0000	41215+1	
1417	Clic!/magdemo/OBJECTS/TYRES3.DAT	TEXT	LMAN	1319	41369	0	-1	1997-02-11 17:42:43	1995-10-18 17:58:30	206988.0000	41369+1	
1269	Clic!/magdemo/OBJECTS/TYRESM.DAT	TEXT	LMAN	5286	41214	0	-1	1997-02-11 17:42:43	1995-05-04 11:15:40	206213.0000	41214+1	
1334	Clic!/magdemo/OBJECTS/TYRREL.DAT	TEXT	LMAN	6427	41281	0	-1	1997-02-11 17:42:43	1996-09-05 17:16:36	206548.0000	41281+1	
1389	Clic!/magdemo/OBJECTS/WILLIAMS.DAT	TEXT	LMAN	7446	41340	0	-1	1997-02-11 17:42:43	1996-09-05 17:16:58	206843.0000	41340+1	
1250	Clic!/magdemo/OBJECTS/WORKSHOP.DAT	TEXT	LMAN	671	41195	0	-1	1997-02-11 17:42:43	1996-09-13 11:38:26	206118.0000	41195+1	
1386	Clic!/magdemo/OBJECTS/WORKSURF.DAT	TEXT	LMAN	379	41337	0	-1	1997-02-11 17:42:43	1995-10-18 17:01:20	206828.0000	41337+1	
1284	Clic!/magdemo/OBJECTS/XARROWS.DAT	TEXT	LMAN	7272	41229	0	-1	1997-02-11 17:42:43	1996-10-04 15:31:48	206288.0000	41229+1	
1329	Clic!/magdemo/OBJECTS/XBAKTYRE.DAT	TEXT	LMAN	4725	41276	0	-1	1997-02-11 17:42:43	1995-07-27 16:57:34	206523.0000	41276+1	
1324	Clic!/magdemo/OBJECTS/XBENETTO.DAT	TEXT	LMAN	9480	41271	0	-1	1997-02-11 17:42:43	1996-09-20 10:29:28	206498.0000	41271+1	
1391	Clic!/magdemo/OBJECTS/XFERRARI.DAT	TEXT	LMAN	7695	41342	0	-1	1997-02-11 17:42:43	1996-09-20 11:32:28	206853.0000	41342+1	
1272	Clic!/magdemo/OBJECTS/XFORTI.DAT	TEXT	LMAN	7343	41217	0	-1	1997-02-11 17:42:43	1996-09-20 11:31:54	206228.0000	41217+1	
1256	Clic!/magdemo/OBJECTS/XFRONTYR.DAT	TEXT	LMAN	1381	41201	0	-1	1997-02-11 17:42:43	1995-02-07 17:09:54	206148.0000	41201+1	
1403	Clic!/magdemo/OBJECTS/XFRONT~1.DAT	TEXT	LMAN	1381	41354	0	-1	1997-02-11 17:42:44	1995-02-07 17:09:54	206913.0000	41354+1	
1241	Clic!/magdemo/OBJECTS/XHELMET.DAT	TEXT	LMAN	1365	41186	0	-1	1997-02-11 17:42:44	1996-01-19 16:51:46	206073.0000	41186+1	
1237	Clic!/magdemo/OBJECTS/XJORDAN.DAT	TEXT	LMAN	6369	41182	0	-1	1997-02-11 17:42:44	1996-09-20 11:30:46	206053.0000	41182+1	
1234	Clic!/magdemo/OBJECTS/XLIGIER.DAT	TEXT	LMAN	8867	41179	0	-1	1997-02-11 17:42:44	1996-09-20 11:12:28	206038.0000	41179+1	
1308	Clic!/magdemo/OBJECTS/XMCLAREN.DAT	TEXT	LMAN	9662	41255	0	-1	1997-02-11 17:42:44	1996-09-20 10:57:20	206418.0000	41255+1	
1271	Clic!/magdemo/OBJECTS/XMINARDI.DAT	TEXT	LMAN	8215	41216	0	-1	1997-02-11 17:42:44	1996-09-20 11:25:58	206223.0000	41216+1	
1316	Clic!/magdemo/OBJECTS/XPACIFIC.DAT	TEXT	LMAN	8262	41263	0	-1	1997-02-11 17:42:44	1996-09-20 11:31:40	206458.0000	41263+1	
1210	Clic!/magdemo/OBJECTS/XSAUBER.DAT	TEXT	LMAN	9592	41155	0	-1	1997-02-11 17:42:44	1996-09-20 11:32:48	205918.0000	41155+1	
1279	Clic!/magdemo/OBJECTS/XTYRREL.DAT	TEXT	LMAN	6270	41224	0	-1	1997-02-11 17:42:44	1996-09-20 10:51:54	206263.0000	41224+1	
1387	Clic!/magdemo/OBJECTS/XWILLIAM.DAT	TEXT	LMAN	7321	41338	0	-1	1997-02-11 17:42:44	1996-09-20 10:55:52	206833.0000	41338+1	
1322	Clic!/magdemo/OBJECTS/YAMAHA.DAT	TEXT	LMAN	6797	41269	0	-1	1997-02-11 17:42:44	1996-05-23 11:27:06	206488.0000	41269+1	
1433	Clic!/magdemo/FONTS/BIGFONT1.FFF	TEXT	LMAN	9720	41408	0	-1	1997-02-11 17:42:21	1996-03-29 11:11:02	207183.0000	41408+1	
1476	Clic!/magdemo/FONTS/CONFONT.FFF	TEXT	LMAN	105132	41573	0	-1	1997-02-11 17:42:21	1996-11-28 16:22:12	208008.0000	41573+11	
1464	Clic!/magdemo/FONTS/CONLFONT.FFF	TEXT	LMAN	3904	41528	0	-1	1997-02-11 17:42:21	1996-08-21 11:09:20	207783.0000	41528+1	
1432	Clic!/magdemo/FONTS/DAMFONTH.FFF	TEXT	LMAN	954	41407	0	-1	1997-02-11 17:42:21	1996-10-08 16:27:06	207178.0000	41407+1	
1475	Clic!/magdemo/FONTS/DAMFONTL.FFF	TEXT	LMAN	314	41572	0	-1	1997-02-11 17:42:21	1996-10-08 16:27:00	208003.0000	41572+1	
1426	Clic!/magdemo/FONTS/DETAILS.FFF	TEXT	LMAN	9622	41386	0	-1	1997-02-11 17:42:21	1996-11-08 17:22:00	207073.0000	41386+1	
1458	Clic!/magdemo/FONTS/DETAILS2.FFF	TEXT	LMAN	1782	41502	0	-1	1997-02-11 17:42:21	1996-08-22 10:39:14	207653.0000	41502+1	
1473	Clic!/magdemo/FONTS/FONT1.FFF	TEXT	LMAN	41540	41559	0	-1	1997-02-11 17:42:21	1996-03-29 11:10:58	207938.0000	41559+5	
1452	Clic!/magdemo/FONTS/FONT4X7.FFF	TEXT	LMAN	3844	41495	0	-1	1997-02-11 17:42:22	1996-09-03 13:49:24	207618.0000	41495+1	
1441	Clic!/magdemo/FONTS/GFONTH.FFF	TEXT	LMAN	5522	41438	0	-1	1997-02-11 17:42:22	1996-11-06 17:31:50	207333.0000	41438+1	
1482	Clic!/magdemo/FONTS/GFONTL.FFF	TEXT	LMAN	1664	41602	0	-1	1997-02-11 17:42:22	1996-11-06 17:31:32	208153.0000	41602+1	
1460	Clic!/magdemo/FONTS/GRIDHI0.CFF	TEXT	LMAN	71104	41510	0	-1	1997-02-11 17:42:22	1996-11-07 18:00:46	207693.0000	41510+7	
1431	Clic!/magdemo/FONTS/GRIDHI0.FFF	TEXT	LMAN	77392	41399	0	-1	1997-02-11 17:42:22	1996-11-07 18:00:40	207138.0000	41399+8	
1483	Clic!/magdemo/FONTS/GRIDHI1.CFF	TEXT	LMAN	72330	41603	0	-1	1997-02-11 17:42:22	1996-11-22 19:25:50	208158.0000	41603+8	
1450	Clic!/magdemo/FONTS/GRIDHI1.FFF	TEXT	LMAN	79602	41466	0	-1	1997-02-11 17:42:22	1996-11-22 19:25:44	207473.0000	41466+8	
1442	Clic!/magdemo/FONTS/GRIDHI2.CFF	TEXT	LMAN	73780	41439	0	-1	1997-02-11 17:42:22	1996-11-08 12:54:14	207338.0000	41439+8	
1472	Clic!/magdemo/FONTS/GRIDHI2.FFF	TEXT	LMAN	80834	41551	0	-1	1997-02-11 17:42:22	1996-11-08 12:54:08	207898.0000	41551+8	
1459	Clic!/magdemo/FONTS/GRIDHI3.CFF	TEXT	LMAN	70096	41503	0	-1	1997-02-11 17:42:22	1997-01-24 13:38:22	207658.0000	41503+7	
1430	Clic!/magdemo/FONTS/GRIDHI3.FFF	TEXT	LMAN	76662	41391	0	-1	1997-02-11 17:42:22	1997-01-24 13:38:18	207098.0000	41391+8	
1468	Clic!/magdemo/FONTS/GRIDLOW0.CFF	TEXT	LMAN	33832	41541	0	-1	1997-02-11 17:42:22	1996-11-07 17:59:14	207848.0000	41541+4	
1467	Clic!/magdemo/FONTS/GRIDLOW0.FFF	TEXT	LMAN	37180	41537	0	-1	1997-02-11 17:42:23	1996-11-07 17:59:08	207828.0000	41537+4	
1447	Clic!/magdemo/FONTS/GRIDLOW1.CFF	TEXT	LMAN	35054	41455	0	-1	1997-02-11 17:42:23	1996-11-07 18:00:06	207418.0000	41455+4	
1446	Clic!/magdemo/FONTS/GRIDLOW1.FFF	TEXT	LMAN	39390	41451	0	-1	1997-02-11 17:42:23	1996-11-07 18:00:00	207398.0000	41451+4	
1425	Clic!/magdemo/FONTS/GRIDLOW2.CFF	TEXT	LMAN	36484	41382	0	-1	1997-02-11 17:42:23	1996-11-08 12:54:38	207053.0000	41382+4	
1424	Clic!/magdemo/FONTS/GRIDLOW2.FFF	TEXT	LMAN	40622	41378	0	-1	1997-02-11 17:42:23	1996-11-08 12:54:32	207033.0000	41378+4	
1466	Clic!/magdemo/FONTS/GRIDLOW3.CFF	TEXT	LMAN	32890	41533	0	-1	1997-02-11 17:42:23	1997-01-24 13:48:04	207808.0000	41533+4	
1465	Clic!/magdemo/FONTS/GRIDLOW3.FFF	TEXT	LMAN	36930	41529	0	-1	1997-02-11 17:42:23	1997-01-24 13:48:00	207788.0000	41529+4	
1438	Clic!/magdemo/FONTS/HCOCKOPT.CFF	TEXT	LMAN	117036	41417	0	-1	1997-02-11 17:42:23	1996-10-13 21:21:06	207228.0000	41417+12	
1481	Clic!/magdemo/FONTS/HCONFONT.FFF	TEXT	LMAN	105132	41591	0	-1	1997-02-11 17:42:23	1996-12-11 14:05:48	208098.0000	41591+11	
1470	Clic!/magdemo/FONTS/HDETAIL2.FFF	TEXT	LMAN	6398	41549	0	-1	1997-02-11 17:42:23	1996-08-22 10:39:26	207888.0000	41549+1	
1469	Clic!/magdemo/FONTS/HDETAILS.FFF	TEXT	LMAN	33646	41545	0	-1	1997-02-11 17:42:23	1996-10-08 15:54:46	207868.0000	41545+4	
1479	Clic!/magdemo/FONTS/HLAPSF1.FFF	TEXT	LMAN	22906	41586	0	-1	1997-02-11 17:42:23	1996-08-20 15:44:50	208073.0000	41586+3	
1434	Clic!/magdemo/FONTS/HLAPSF2.FFF	TEXT	LMAN	22906	41409	0	-1	1997-02-11 17:42:23	1996-08-20 15:45:02	207188.0000	41409+3	
1461	Clic!/magdemo/FONTS/HMPHFNT.CFF	TEXT	LMAN	2404	41517	0	-1	1997-02-11 17:42:23	1996-03-29 11:11:00	207728.0000	41517+1	
1457	Clic!/magdemo/FONTS/HSIDEFNT.FFF	TEXT	LMAN	17632	41500	0	-1	1997-02-11 17:42:23	1996-10-28 15:32:36	207643.0000	41500+2	
1423	Clic!/magdemo/FONTS/HTITFONT.FFF	TEXT	LMAN	38546	41374	0	-1	1997-02-11 17:42:24	1996-10-17 17:44:04	207013.0000	41374+4	
1463	Clic!/magdemo/FONTS/HVIDEO.FFF	TEXT	LMAN	34366	41524	0	-1	1997-02-11 17:42:24	1997-01-24 14:36:48	207763.0000	41524+4	
1428	Clic!/magdemo/FONTS/LAPSF1.FFF	TEXT	LMAN	4580	41388	0	-1	1997-02-11 17:42:24	1996-06-04 11:58:50	207083.0000	41388+1	
1471	Clic!/magdemo/FONTS/LAPSF2.FFF	TEXT	LMAN	4580	41550	0	-1	1997-02-11 17:42:24	1996-06-04 12:01:36	207893.0000	41550+1	
1480	Clic!/magdemo/FONTS/LBIKECCK.CFF	TEXT	LMAN	11488	41589	0	-1	1997-02-11 17:42:24	1997-01-29 17:40:44	208088.0000	41589+2	
1427	Clic!/magdemo/FONTS/LCDBIGH.FFF	TEXT	LMAN	2736	41387	0	-1	1997-02-11 17:42:24	1996-07-30 19:16:02	207078.0000	41387+1	
1448	Clic!/magdemo/FONTS/LCDBIGL.FFF	TEXT	LMAN	2530	41459	0	-1	1997-02-11 17:42:24	1996-07-30 17:07:26	207438.0000	41459+1	
1477	Clic!/magdemo/FONTS/LCDFONTH.FFF	TEXT	LMAN	3932	41584	0	-1	1997-02-11 17:42:24	1996-07-30 19:16:12	208063.0000	41584+1	
1456	Clic!/magdemo/FONTS/LCDFONTL.FFF	TEXT	LMAN	2156	41499	0	-1	1997-02-11 17:42:24	1996-07-30 16:32:16	207638.0000	41499+1	
1437	Clic!/magdemo/FONTS/LCOCKPIT.CFF	TEXT	LMAN	24750	41414	0	-1	1997-02-11 17:42:24	1996-11-14 14:00:36	207213.0000	41414+3	
1443	Clic!/magdemo/FONTS/LMPHFNT.CFF	TEXT	LMAN	628	41447	0	-1	1997-02-11 17:42:24	1996-03-29 11:10:58	207378.0000	41447+1	
1444	Clic!/magdemo/FONTS/LVIDEO.FFF	TEXT	LMAN	8442	41448	0	-1	1997-02-11 17:42:24	1997-01-24 14:36:40	207383.0000	41448+1	
1474	Clic!/magdemo/FONTS/MESSY.FFF	TEXT	LMAN	75032	41564	0	-1	1997-02-11 17:42:24	1996-08-28 18:08:10	207963.0000	41564+8	
1436	Clic!/magdemo/FONTS/MESSYSML.FFF	TEXT	LMAN	916	41413	0	-1	1997-02-11 17:42:24	1996-06-21 11:42:24	207208.0000	41413+1	
1453	Clic!/magdemo/FONTS/MINICARS.FFF	TEXT	LMAN	1252	41496	0	-1	1997-02-11 17:42:24	1996-10-21 13:35:28	207623.0000	41496+1	
1439	Clic!/magdemo/FONTS/MIRRORS.FFF	TEXT	LMAN	41980	41429	0	-1	1997-02-11 17:42:24	1996-08-07 13:04:10	207288.0000	41429+5	
1478	Clic!/magdemo/FONTS/SIDEFONT.FFF	TEXT	LMAN	4692	41585	0	-1	1997-02-11 17:42:24	1996-06-19 10:33:12	208068.0000	41585+1	
1455	Clic!/magdemo/FONTS/SPEED2P.FFF	TEXT	LMAN	1808	41498	0	-1	1997-02-11 17:42:24	1996-11-06 17:17:22	207633.0000	41498+1	
1454	Clic!/magdemo/FONTS/SPEEDLO.FFF	TEXT	LMAN	6890	41497	0	-1	1997-02-11 17:42:24	1996-11-06 17:17:12	207628.0000	41497+1	
1445	Clic!/magdemo/FONTS/TITLFONT.FFF	TEXT	LMAN	12172	41449	0	-1	1997-02-11 17:42:24	1996-10-10 12:16:06	207388.0000	41449+2	
1484	Clic!/magdemo/FONTS/WHEELHI.CFF	TEXT	LMAN	408196	41611	0	-1	1997-02-11 17:42:24	1996-08-07 17:33:32	208198.0000	41611+40	
1462	Clic!/magdemo/FONTS/WHEELLO.CFF	TEXT	LMAN	56176	41518	0	-1	1997-02-11 17:42:25	1996-10-13 18:04:06	207733.0000	41518+6	
1435	Clic!/magdemo/FONTS/WHELANIM.FFF	TEXT	LMAN	8986	41412	0	-1	1997-02-11 17:42:25	1996-10-14 00:25:58	207203.0000	41412+1	
1451	Clic!/magdemo/FONTS/WORKS.FFF	TEXT	LMAN	209104	41474	0	-1	1997-02-11 17:42:25	1996-03-29 11:11:02	207513.0000	41474+21	
1449	Clic!/magdemo/FONTS/WSHIELDH.FFF	TEXT	LMAN	52512	41460	0	-1	1997-02-11 17:42:26	1996-08-21 11:35:28	207443.0000	41460+6	
1429	Clic!/magdemo/FONTS/WSHIELDL.FFF	TEXT	LMAN	11176	41389	0	-1	1997-02-11 17:42:26	1996-08-30 11:12:34	207088.0000	41389+2	
1440	Clic!/magdemo/FONTS/XCONFONT.FFF	TEXT	LMAN	34412	41434	0	-1	1997-02-11 17:42:26	1996-06-20 15:48:50	207313.0000	41434+4	
1507	Clic!/magdemo/HPICS/CALIBAC2.LBM	TEXT	LMAN	186446	41721	0	-1	1997-02-11 17:42:28	1980-01-03 20:55:14	208748.0000	41721+19	
1523	Clic!/magdemo/HPICS/CONBACK2.LBM	TEXT	LMAN	90028	41788	0	-1	1997-02-11 17:42:28	1980-01-03 11:01:48	209083.0000	41788+9	
1486	Clic!/magdemo/HPICS/CROSSHR.BBM	TEXT	LMAN	4976	41651	0	-1	1997-02-11 17:42:28	1996-08-16 10:57:06	208398.0000	41651+1	
1519	Clic!/magdemo/HPICS/DEMO.LBM	TEXT	LMAN	113948	41770	0	-1	1997-02-11 17:42:29	1996-09-11 15:09:24	208993.0000	41770+12	
1506	Clic!/magdemo/HPICS/FRONT00.LBM	TEXT	LMAN	95852	41711	0	-1	1997-02-11 17:42:29	1980-01-03 05:20:44	208698.0000	41711+10	
1518	Clic!/magdemo/HPICS/FRONT01.LBM	TEXT	LMAN	9068	41769	0	-1	1997-02-11 17:42:29	1980-01-03 05:21:04	208988.0000	41769+1	
1491	Clic!/magdemo/HPICS/FRONT02.LBM	TEXT	LMAN	47706	41671	0	-1	1997-02-11 17:42:29	1980-01-03 05:21:22	208498.0000	41671+5	
1505	Clic!/magdemo/HPICS/FRONT03.LBM	TEXT	LMAN	22900	41708	0	-1	1997-02-11 17:42:29	1980-01-03 05:21:40	208683.0000	41708+3	
1490	Clic!/magdemo/HPICS/FRONT10.LBM	TEXT	LMAN	95852	41661	0	-1	1997-02-11 17:42:29	1980-01-03 05:20:44	208448.0000	41661+10	
1504	Clic!/magdemo/HPICS/FRONT11.LBM	TEXT	LMAN	9068	41707	0	-1	1997-02-11 17:42:29	1980-01-03 05:21:04	208678.0000	41707+1	
1517	Clic!/magdemo/HPICS/FRONT12.LBM	TEXT	LMAN	47706	41764	0	-1	1997-02-11 17:42:29	1980-01-03 05:21:22	208963.0000	41764+5	
1489	Clic!/magdemo/HPICS/FRONT13.LBM	TEXT	LMAN	22900	41658	0	-1	1997-02-11 17:42:29	1980-01-03 05:21:40	208433.0000	41658+3	
1516	Clic!/magdemo/HPICS/FRONT20.LBM	TEXT	LMAN	95852	41754	0	-1	1997-02-11 17:42:30	1980-01-03 05:20:44	208913.0000	41754+10	
1488	Clic!/magdemo/HPICS/FRONT21.LBM	TEXT	LMAN	9950	41657	0	-1	1997-02-11 17:42:30	1980-01-03 12:13:40	208428.0000	41657+1	
1503	Clic!/magdemo/HPICS/FRONT22.LBM	TEXT	LMAN	47706	41702	0	-1	1997-02-11 17:42:30	1980-01-03 05:21:22	208653.0000	41702+5	
1515	Clic!/magdemo/HPICS/FRONT23.LBM	TEXT	LMAN	23574	41751	0	-1	1997-02-11 17:42:30	1980-01-03 14:44:34	208898.0000	41751+3	
1502	Clic!/magdemo/HPICS/FRONT30.LBM	TEXT	LMAN	95852	41692	0	-1	1997-02-11 17:42:30	1980-01-03 05:20:44	208603.0000	41692+10	
1514	Clic!/magdemo/HPICS/FRONT31.LBM	TEXT	LMAN	9068	41750	0	-1	1997-02-11 17:42:30	1980-01-03 05:21:04	208893.0000	41750+1	
